PRODCODE,PRODDATE,CONTRACTNO,WONO,ITEMNO,CATCOD,ITEMSIZE,CUTSIZE,CUTSHT,CUTTIMES,REALSHT,CUTWEIGHT,CTRTYPE,DONO
1,44840,,0080J22,221004542#,076,06.00-1210.0-COIL.,06.00-0542.0-COIL.,1,2,2,4210.58,1,
1,44840,0253I22,0080J22,221004542#,076,06.00-0542.0-COIL.,06.00-0076.0-COIL.,14,1,14,4132.94,1,0271I22
2,44841,0058J22,0086J22,221004551,001,00.80-1219.0-COIL.,00.80-1219.0-2438.0,305,1,305,5580,2,0064J22
2,44841,0058J22,0087J22,221004552,001,00.80-1219.0-COIL.,00.80-1219.0-2438.0,397,1,397,7150,2,0064J22
2,44840,,0035J22,220804090,150,00.80-1219.0-COIL.,00.80-1219.0-0013.0,65000,1,65000,6500,2,
2,44840,,0035J22,220804090,150,00.80-1219.0-COIL.,00.80-1219.0-COIL.,1,1,1,4030,2,
2,44840,0027J22,0035J22,220804090,150,00.80-1219.0-0013.0,00.80-1219.0-COIL.,1,1,1,6500,2,0059J22
1,44840,0027J22,0035J22,220804090,150,00.80-1219.0-COIL.,00.80-0335.0-COIL.,2,1,2,2215.02,2,0059J22
1,44840,,0035J22,220804090,150,00.80-1219.0-COIL.,00.80-0282.0-COIL.,1,1,1,932.29,2,
1,44840,,0035J22,220804090,150,00.80-1219.0-COIL.,00.80-0260.0-COIL.,1,1,1,859.56,2,
1,44841,0027J22,0035J22,220804090,150,00.80-0282.0-COIL.,00.80-0023.0-COIL.,12,1,12,912.48,2,0059J22
1,44841,0027J22,0035J22,220804090,150,00.80-0260.0-COIL.,00.80-0023.0-COIL.,11,1,11,836.44,2,0059J22
1,44841,0048J22,0073J22,220904211,235,00.40-1200.0-COIL.,00.40-0100.0-COIL.,11,1,11,2387.88,2,0061J22
1,44841,0048J22,0073J22,220904211,235,00.40-1200.0-COIL.,00.40-0087.0-COIL.,1,1,1,188.86,2,0061J22
2,44841,0056J22,0084J22,220904209,015,06.00-1200.0-COIL.,06.00-1200.0-0950.0,140,1,140,7600,2,0063J22
2,44841,0058J22,0088J22,221004553,001,00.80-1219.0-COIL.,00.80-1219.0-2438.0,376,1,376,6880,2,0064J22
1,44839,,0367I22,220904439,135,00.25-1219.0-COIL.,00.25-0553.2-COIL.,1,1,1,1402.29,2,
1,44839,,0367I22,220904439,135,00.25-1219.0-COIL.,00.25-0660.5-COIL.,1,1,1,1674.28,2,
2,44840,0238I22,0367I22,220904439,135,00.25-0553.2-COIL.,00.25-0553.2-0660.5,1887,1,1887,1402.29,2,0088J22
2,44840,0238I22,0367I22,220904439,135,00.25-0660.5-COIL.,00.25-0660.5-0553.2,2249,1,2249,1674.28,2,0088J22
1,44839,,0368I22,220904440,135,00.25-1219.0-COIL.,00.25-0553.2-COIL.,1,1,1,1753.54,2,
1,44839,,0368I22,220904440,135,00.25-1219.0-COIL.,00.25-0660.5-COIL.,1,1,1,2093.66,2,
2,44841,0238I22,0368I22,220904440,135,00.25-0553.2-COIL.,00.25-0553.2-0660.5,2360,1,2360,1753.54,2,0088J22
2,44841,0238I22,0368I22,220904440,135,00.25-0660.5-COIL.,00.25-0660.5-0553.2,2805,1,2805,2093.66,2,0088J22
1,44841,0041J22,0055J22,220904170,019,00.80-1219.0-COIL.,00.80-0111.0-COIL.,9,2,18,6826.68,2,0060J22
1,44841,0041J22,0055J22,220904170,019,00.80-1219.0-COIL.,00.80-0130.0-COIL.,1,2,2,888.35,2,0060J22
1,44841,0041J22,0055J22,220904170,019,00.80-1219.0-COIL.,00.80-0077.0-COIL.,1,2,2,526.18,2,0060J22
1,44841,0041J22,0054J22,220904168,019,00.80-1219.0-COIL.,00.80-0111.0-COIL.,9,2,18,6785.64,2,0060J22
1,44841,0041J22,0054J22,220904168,019,00.80-1219.0-COIL.,00.80-0130.0-COIL.,1,2,2,883.02,2,0060J22
1,44841,0041J22,0054J22,220904168,019,00.80-1219.0-COIL.,00.80-0077.0-COIL.,1,2,2,523.02,2,0060J22
1,44842,0060J22,0090J22,220612710,007,00.40-1240.0-COIL.,00.40-1240.0-COIL.,1,2,2,3800,2,0065J22
1,44842,0060J22,0091J22,220703139,007,00.40-1240.0-COIL.,00.40-1240.0-COIL.,1,3,3,6925,2,0065J22
1,44841,0055J22,0083J22,221004549,001,01.60-1219.0-COIL.,01.60-0030.0-COIL.,14,1,14,1040.48,2,0062J22
1,44841,,0083J22,221004549,001,01.60-1219.0-COIL.,01.60-0397.0-COIL.,2,1,2,1967.08,2,
1,44841,0055J22,0083J22,221004549,001,01.60-0397.0-COIL.,01.60-0030.0-COIL.,26,1,26,1932.32,2,0062J22
1,44842,0065J22,0099J22,220904474#,004,00.40-1240.0-COIL.,00.40-1240.0-COIL.,1,2,2,4165,1,0055J22
2,44844,0067J22,0101J22,220803997,024,05.50-1250.0-COIL.,05.50-1250.0-1115.0,150,1,150,9200,2,0066J22
